company_id,name,booth,website,description,role,city,region,country,segment_name,segment_id,location_id
c_ae5b98ecc424,ALMUNIF PIPES,W8473,https://www.buildersshow.com/exhibitor/munirabdullahalmuniffactoryfor,"We are Almunif Pipe Group one of the  Leading Plastic pipes & Fittings & Manufacturer located in Saudi Arabia, AL MUNIF GROUP  PRODUCED ALL TYPE  OF PLASTIC PIPES AND FITTING'S FROM VARIOUS MATERIALS ( PVC,CPVC,HDPE,PE-80,PE-100,LDPE , PP-R & GRP  )  
 ACCORDING TO THE INTERNATIONAL STANDARD (AMERICAN STANDARDS ASTM D 1785 , ASTM D 2241 ,ASTM D 2665 , ASTM F 144 & NEMA ) ( BRITISH STANDARDS BS 3505/3506 , BS 6099 ,BS 5481 , BS 4660, BS 4514 , BS 5255 )   (GERMAN STANDARDS DIN-806/8061 ISO 161-1 DIN 8074/8075 ISO 4427-2 DIN 8079, DIN-8063 ,DIN-19531,19534 ( EUROPIAN STANDARDS EN 1452 , EN1401  )  AND  OTHER STANDARDS  
  
OUR PRODUCTION RANGE :  
  

PVC PIPES PRODUCTION RANGE DIA PVC/uPVC FROM 20  mm - 800 mm ( ½” -  12” ) WITH VARIOUS PRESSURE RATING 

  

HDPE ( High density polyethylene ) ,PE-80,PE-100 PIPES FROM 16 mm – 1600 mm WITH VARIOUS PRESSURE RATING.

  

cPVC From ½’ – 6”

  

PPR From 20 mm – 160 mm

  

GRP From 300  mm -  3000 mm",Product,"Riyadh, Al Riyadh",,Saudi Arabia,Building Materials,s_building-materials,l_riyadh-al-riyadh-saudi-arabia
c_c0fa577307aa,AlphaCover Surface Protection,S9115,https://www.buildersshow.com/exhibitor/alphacoversurfaceprotection,Please stop by and visit our booth,Product,Holland,Michigan,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_holland-michigan-usa
c_b44beb62a329,"Alpine, An ITW Company",W4101,https://www.buildersshow.com/exhibitor/alpineanitwcompany,Please stop by and visit our booth,Product,Grand Prairie,Texas,USA,Building Materials,s_building-materials,l_grand-prairie-texas-usa
c_cfde335b2f56,Alto Capital,S7082,https://www.buildersshow.com/exhibitor/equitylendingsolutionsllc,Please stop by and visit our booth,Service,Miami,Florida,USA,Business Management & Professional Services,s_business-management-and-professional-services,l_miami-florida-usa
c_84aa540796a7,Alufem Aluminyum San. Tic. A.S.,W3083,https://www.buildersshow.com/exhibitor/alufemaluminyumsanticas,"Alufem Aluminium operates in the Kayseri Organized Industrial Zone, providing customer-oriented, fast, and innovative services within a 50,000 m² enclosed production facility. The plant houses aluminium extrusion press lines, polishing surface treatment machines, anodizing facilities, electrostatic powder coating units, wood-effect lamination systems, CNC mechanical processing centers, assembly lines, and expert teams. 
Our company has an annual production capacity of over 27,000 tons of aluminium profiles with extrusion press lines of 1,100 USTons (5”), 2,000 USTons (7”), and 4,000 MTons (10”). We manufacture profiles in various alloys through T0, T4, T5, and T6 heat treatment processes. 
In our anodizing facility, matte, bright, and satin finishes can be applied up to 7.5 meters in length with an annual capacity of 4,000,000 m². Coloring demands ranging from light bronze to black are met using Tin Sulphate and Nickel Sulphate baths. 
The aluminium wood-effect lamination machine enhances production flexibility by allowing rapid and efficient color changes. It is designed to provide durable and reliable wood-effect coating on aluminium profile surfaces. A wood-like appearance is applied to aluminium profiles through high-quality production and assembly processes. 
Our vertical and horizontal electrostatic powder coating facilities offer a service capacity of 28,000 tons/year, covering all RAL codes and architectural coating standards. The powder coating units are designed to be completely isolated from external environmental factors, and production is carried out with fully automatic, process-controlled cabin systems. 
Within our facility, 3- and 4-axis CNC profile machining centers, CNC double-head angular saws, precision cutting machines, and custom process machinery lines enable meticulous and rapid execution of mechanical operations as required by our customers. 
In our R&D center, we provide design and technical support in line with customer demands, working with a focus on maximum quality and satisfaction.",Product,"Kayseri, Kayseri",,Turkey,Building Materials,s_building-materials,l_kayseri-kayseri-turkey
c_038982b90145,AluGarden,S2123,https://www.buildersshow.com/exhibitor/alcasmetalsanas,"AluGarden is a registered brand created by Alcas Metal for its pergola and shading systems product group. 
AluGarden has developed aluminum-made shading, deck, garden fence, cotta, sunbreaker, and guillotine window systems for use in gardens and terraces, in response to demands and trends. These products have been designed with an emphasis on safety, comfort, and functionality, creating a large ecosystem that decoratively complements each other. 
The most important feature of our products is that they can be assembled by the consumer with their family members without the need for a professional team or supervisor. Our products are manufactured with wood patterns and colors that are closest to natural wood.",Product,"Istanbul, Istanbul",,Turkey,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_istanbul-istanbul-turkey
c_5e4c37880326,"ALUNA JX CO., LTD",W4183,https://www.buildersshow.com/exhibitor/alunajxcoltd,"Aluna: The one-stop procurement factoryAbout us: Aluna is your stop when looking for human-made stone and bathroom products. Specializing in R&D, cost-effective production and time-mannered supply, we aim to provide the best service to our B2B clients.Core StrengthOur 60,000㎡ modern factory is equipped with intelligent production workshops and advanced equipment, forming a full-process production system. Large-scale production ensures bulk supply capacity, guaranteeing delivery efficiency and stable quality for large-scale projects and long-term cooperation.Key ProductsArtificial stone Basins: Adopting one-piece molding technology (seamless design, no hygiene dead corners), featuring stain resistance, scratch resistance and easy cleaning.Artificial stone Bathtubs: One-piece design with warm touch, high temperature resistance and impact resistance. Customizable in size and shape to fit various bathroom layouts.SMC shower pans: Strong and waterproof, making them ideal for modern bathrooms.Artificial stone shower accessories: From chairs to shower shelves, we are providing the full shower experience under high quality requirements.Quartz Stone: High hardness, strong stain resistance, suitable for high-end kitchen countertops, commercial space flooring, etc.Calcium: Excellent cost-effectiveness, rich in colors, suitable for wall decoration, general countertops and other engineering needs.Terrazzo: Environmentally friendly and durable, fireproof and moisture-proof, mostly used in public buildings, outdoor landscapes and other special scenarios.B2B Services & CooperationOur core is to offer factory-direct prices and strict quality control. We support customization for bulk orders (size, shape, texture) and provide professional services including sample confirmation, project consultation and logistics coordination.",Product,"Heyuan, Guangdong",,China,Building Materials,s_building-materials,l_heyuan-guangdong-china
c_f0d70792857f,Aluzion Siding,W6347,https://www.buildersshow.com/exhibitor/ottawaaluminummanufacturersinc,Please stop by and visit our booth,Product,St. Andre D'Argenteuil,,Canada,Building Materials,s_building-materials,l_st-andre-d-argenteuil-canada
c_39101b238a83,Amarr Company,W7273,https://www.buildersshow.com/exhibitor/amarr,Please stop by and visit our booth,Product,Winston Salem,North Carolina,USA,Building Materials,s_building-materials,l_winston-salem-north-carolina-usa
c_a76bbddd102d,"Amazing EZ-Screen Porch Windows, LLC",S2189,https://www.buildersshow.com/exhibitor/amazingezscreenporchwindowsllc,Please stop by and visit our booth,Product,Shoreview,Minnesota,USA,"Outdoor Living, Leisure, & Modular Structures",s_outdoor-living-leisure-and-modular-structures,l_shoreview-minnesota-usa
c_7b24fff9c308,Ambiance Fireplaces & Grills,S15070,https://www.buildersshow.com/exhibitor/unitedbuyersgroupambiance,"Ambiance is where design, performance, and intention meet. 
At Ambiance, we believe fire is more than a product. It’s an experience. One that anchors a space, brings people together, and elevates how a home is lived in. 
Our fireplaces are thoughtfully designed to balance refined aesthetics with dependable performance. Clean lines. Timeless proportions. Materials and finishes chosen to complement modern living while standing the test of time. 
Ambiance products are built for professionals who care about details. Easy installation. Reliable engineering. Clear specifications. And designs that integrate seamlessly into residential and light commercial projects. 
Whether indoor or outdoor, gas or wood, Ambiance offers solutions that support creativity while respecting real-world project needs. 
At IBS, we invite you to experience how Ambiance helps you deliver spaces that feel warm, intentional, and complete.",Product,Baraboo,Wisconsin,USA,Interior Finishings & Home Living,s_interior-finishings-and-home-living,l_baraboo-wisconsin-usa
